INC0003982,2016-03-08 08:54:00,2016-12-13 17:54:00,2 - Medium,3 - Moderate,Category 40,Group 47,t,6729,Authentication Failure,Morning,8,Tuesday,March,Yes
INC0003994,2016-03-08 08:59:00,2016-09-13 10:53:00,2 - Medium,3 - Moderate,Category 40,Group 30,t,4537.9,Authentication Failure,Morning,8,Tuesday,March,Yes
INC0004067,2016-03-08 09:52:00,2016-05-18 16:03:00,2 - Medium,3 - Moderate,Category 37,Group 50,t,1710.1833333333334,Authentication Failure,Morning,9,Tuesday,March,Yes
INC0004081,2016-03-08 10:09:00,2016-04-19 10:53:00,2 - Medium,3 - Moderate,Category 19,Group 72,t,1008.7333333333333,Data Corruption,Morning,10,Tuesday,March,Yes
INC0004092,2016-03-08 10:15:00,2016-05-01 21:44:00,3 - Low,4 - Low,Category 45,Group 66,t,1307.4833333333333,Authentication Failure,Morning,10,Tuesday,March,No
INC0004095,2016-03-08 10:15:00,2016-10-13 13:33:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,5259.3,Authentication Failure,Morning,10,Tuesday,March,Yes
INC0004101,2016-03-08 10:20:00,2016-04-19 13:53:00,2 - Medium,3 - Moderate,Category 40,Group 73,t,1011.55,Authentication Failure,Morning,10,Tuesday,March,Yes
INC0004114,2016-03-08 10:26:00,2016-04-25 11:49:00,3 - Low,4 - Low,Category 45,Group 66,t,1153.3833333333334,Authentication Failure,Morning,10,Tuesday,March,No
INC0004116,2016-03-08 10:27:00,2016-05-09 13:31:00,2 - Medium,3 - Moderate,Category 19,Group 61,t,1491.0666666666666,Authentication Failure,Morning,10,Tuesday,March,Yes
INC0004123,2016-03-08 10:32:00,2016-06-28 10:47:00,2 - Medium,3 - Moderate,Category 34,Group 25,t,2688.25,Authentication Failure,Morning,10,Tuesday,March,Yes
INC0004125,2016-03-08 10:33:00,2016-04-27 16:14:00,2 - Medium,3 - Moderate,Category 44,Group 70,t,1205.6833333333334,Disk Space Issue,Morning,10,Tuesday,March,Yes
INC0004147,2016-03-08 10:50:00,2016-04-25 09:36:00,2 - Medium,3 - Moderate,Category 61,Group 59,t,1150.7666666666667,Authentication Failure,Morning,10,Tuesday,March,Yes
INC0004286,2016-03-08 13:26:00,2016-04-19 11:07:00,2 - Medium,3 - Moderate,Category 42,Group 72,t,1005.6833333333333,Disk Space Issue,Morning,13,Tuesday,March,Yes
INC0004320,2016-03-08 13:57:00,2016-04-19 10:56:00,2 - Medium,3 - Moderate,Category 40,Group 72,t,1004.9833333333333,Disk Space Issue,Morning,13,Tuesday,March,Yes
INC0004401,2016-03-08 15:37:00,2016-05-12 09:30:00,2 - Medium,3 - Moderate,Category 40,Group 57,t,1553.8833333333334,Memory Leak,Evening,15,Tuesday,March,Yes
INC0004415,2016-03-08 15:48:00,2016-04-25 14:23:00,2 - Medium,3 - Moderate,Category 53,Group 66,t,1150.5833333333333,Authentication Failure,Evening,15,Tuesday,March,Yes
INC0004482,2016-03-08 17:45:00,2016-11-30 15:37:00,2 - Medium,3 - Moderate,Category 45,Group 31,t,6405.866666666667,Authentication Failure,Evening,17,Tuesday,March,Yes
INC0004494,2016-03-08 19:09:00,2016-04-19 11:10:00,2 - Medium,3 - Moderate,Category 9,Group 72,t,1000.0166666666667,Disk Space Issue,Evening,19,Tuesday,March,Yes
INC0004636,2016-03-09 08:59:00,2016-05-23 14:27:00,2 - Medium,3 - Moderate,Category 23,Group 61,t,1805.4666666666667,Authentication Failure,Morning,8,Wednesday,March,Yes
INC0004648,2016-03-09 09:14:00,2016-05-04 14:30:00,2 - Medium,3 - Moderate,Category 40,Group 74,t,1349.2666666666667,Server Overload,Morning,9,Wednesday,March,Yes
INC0004687,2016-03-09 09:57:00,2016-05-17 09:50:00,2 - Medium,3 - Moderate,Category 46,Group 22,t,1655.8833333333334,Memory Leak,Morning,9,Wednesday,March,Yes
INC0004694,2016-03-09 10:03:00,2016-07-13 11:19:00,2 - Medium,3 - Moderate,Category 34,Group 23,t,3025.266666666667,Authentication Failure,Morning,10,Wednesday,March,Yes
INC0004760,2016-03-09 10:47:00,2016-05-16 12:22:00,2 - Medium,3 - Moderate,Category 57,Group 65,t,1633.5833333333333,API Timeout,Morning,10,Wednesday,March,Yes
INC0004947,2016-03-09 14:23:00,2016-05-18 17:58:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1683.5833333333333,Authentication Failure,Morning,14,Wednesday,March,Yes
INC0005008,2016-03-09 15:18:00,2016-06-28 11:29:00,2 - Medium,3 - Moderate,Category 34,Group 25,t,2660.1833333333334,Server Overload,Evening,15,Wednesday,March,Yes
INC0005033,2016-03-09 15:57:00,2016-04-27 13:32:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1173.5833333333333,Authentication Failure,Evening,15,Wednesday,March,Yes
INC0005047,2016-03-09 16:15:00,2016-04-28 10:18:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1194.05,Authentication Failure,Evening,16,Wednesday,March,Yes
INC0005049,2016-03-09 16:19:00,2016-07-07 11:03:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,2874.733333333333,Authentication Failure,Evening,16,Wednesday,March,Yes
INC0005092,2016-03-09 18:03:00,2016-05-06 11:53:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1385.8333333333333,Authentication Failure,Evening,18,Wednesday,March,Yes
INC0005179,2016-03-10 08:33:00,2016-05-03 15:11:00,2 - Medium,3 - Moderate,Category 9,Group 24,t,1302.6333333333334,Authentication Failure,Morning,8,Thursday,March,Yes
INC0005200,2016-03-10 09:03:00,2016-05-05 08:32:00,2 - Medium,3 - Moderate,Category 20,Group 28,t,1343.4833333333333,Authentication Failure,Morning,9,Thursday,March,Yes
INC0005204,2016-03-10 09:05:00,2016-04-28 17:20:00,2 - Medium,3 - Moderate,Unknown,Group 72,t,1184.25,Authentication Failure,Morning,9,Thursday,March,Yes
INC0005213,2016-03-10 09:13:00,2016-06-28 11:50:00,2 - Medium,3 - Moderate,Category 34,Group 25,t,2642.616666666667,Authentication Failure,Morning,9,Thursday,March,Yes
INC0005266,2016-03-10 09:58:00,2016-05-10 09:23:00,2 - Medium,3 - Moderate,Category 23,Group 61,t,1463.4166666666667,Authentication Failure,Morning,9,Thursday,March,Yes
INC0005268,2016-03-10 10:03:00,2016-04-29 13:57:00,2 - Medium,3 - Moderate,Category 42,Group 66,t,1203.9,Authentication Failure,Morning,10,Thursday,March,Yes
INC0005277,2016-03-10 10:21:00,2016-09-05 16:16:00,2 - Medium,3 - Moderate,Category 42,Group 3,t,4301.916666666667,Authentication Failure,Morning,10,Thursday,March,Yes
INC0084124,2016-11-07 10:04:00,2017-01-30 14:33:00,2 - Medium,3 - Moderate,Category 45,Group 57,t,2020.4833333333333,Memory Leak,Morning,10,Monday,November,Yes
INC0005298,2016-03-10 10:34:00,2016-04-26 11:55:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1129.35,Authentication Failure,Morning,10,Thursday,March,Yes
INC0005303,2016-03-10 10:37:00,2016-05-11 11:36:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1488.9833333333333,Authentication Failure,Morning,10,Thursday,March,Yes
INC0005383,2016-03-10 11:58:00,2016-05-04 15:23:00,2 - Medium,3 - Moderate,Category 42,Group 33,t,1323.4166666666667,Data Corruption,Morning,11,Thursday,March,Yes
INC0005607,2016-03-10 17:16:00,2016-05-10 17:44:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,1464.4666666666667,Memory Leak,Evening,17,Thursday,March,Yes
INC0005612,2016-03-10 17:25:00,2016-06-01 09:38:00,2 - Medium,3 - Moderate,Category 46,Group 6,t,1984.2166666666667,Authentication Failure,Evening,17,Thursday,March,Yes
INC0005619,2016-03-10 17:41:00,2016-05-17 09:52:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,1624.1833333333334,Memory Leak,Evening,17,Thursday,March,Yes
INC0005623,2016-03-10 17:47:00,2016-05-19 16:31:00,2 - Medium,3 - Moderate,Category 46,Group 22,t,1678.7333333333333,Authentication Failure,Evening,17,Thursday,March,Yes
INC0005625,2016-03-10 17:53:00,2016-05-02 17:20:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,1271.45,Configuration Error,Evening,17,Thursday,March,Yes
INC0005714,2016-03-11 07:31:00,2016-04-27 10:10:00,2 - Medium,3 - Moderate,Category 46,Group 33,t,1130.65,Authentication Failure,Morning,7,Friday,March,Yes
INC0005769,2016-03-11 08:58:00,2016-09-21 13:33:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,4660.583333333333,Authentication Failure,Morning,8,Friday,March,Yes
INC0005771,2016-03-11 08:59:00,2016-05-03 11:07:00,2 - Medium,3 - Moderate,Category 22,Group 75,t,1274.1333333333334,Hardware Failure,Morning,8,Friday,March,Yes
INC0005808,2016-03-11 09:32:00,2016-04-28 16:06:00,2 - Medium,3 - Moderate,Category 43,Group 10,t,1158.5666666666666,Authentication Failure,Morning,9,Friday,March,Yes
INC0005831,2016-03-11 09:53:00,2016-06-02 17:11:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1999.3,API Timeout,Morning,9,Friday,March,Yes
INC0005834,2016-03-11 09:55:00,2016-05-06 11:03:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1345.1333333333334,Authentication Failure,Morning,9,Friday,March,Yes
INC0005897,2016-03-11 10:52:00,2016-12-09 16:50:00,2 - Medium,3 - Moderate,Category 57,Group 34,t,6557.966666666666,Authentication Failure,Morning,10,Friday,March,Yes
INC0005927,2016-03-11 11:25:00,2016-04-29 09:37:00,2 - Medium,3 - Moderate,Category 51,Group 70,t,1174.2,Authentication Failure,Morning,11,Friday,March,Yes
INC0005955,2016-03-11 11:51:00,2016-04-26 11:17:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1103.4333333333334,Authentication Failure,Morning,11,Friday,March,Yes
INC0005979,2016-03-11 12:22:00,2016-06-14 07:17:00,2 - Medium,3 - Moderate,Category 46,Group 66,t,2274.9166666666665,Authentication Failure,Morning,12,Friday,March,Yes
INC0005987,2016-03-11 12:29:00,2016-05-23 14:50:00,2 - Medium,3 - Moderate,Category 19,Group 72,t,1754.35,API Timeout,Morning,12,Friday,March,Yes
INC0006056,2016-03-11 14:12:00,2016-06-24 15:20:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,2521.133333333333,Memory Leak,Morning,14,Friday,March,Yes
INC0006084,2016-03-11 14:36:00,2016-05-02 17:18:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,1250.7,Configuration Error,Morning,14,Friday,March,Yes
INC0006096,2016-03-11 14:47:00,2016-06-16 10:01:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,2323.233333333333,Memory Leak,Morning,14,Friday,March,Yes
INC0006102,2016-03-11 14:51:00,2016-05-03 09:47:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1266.9333333333334,Authentication Failure,Morning,14,Friday,March,Yes
INC0006142,2016-03-11 15:30:00,2016-06-06 18:20:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,2090.8333333333335,Memory Leak,Evening,15,Friday,March,Yes
INC0006153,2016-03-11 15:37:00,2016-06-06 18:21:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,2090.733333333333,Memory Leak,Evening,15,Friday,March,Yes
INC0006154,2016-03-11 15:38:00,2016-07-22 16:36:00,2 - Medium,3 - Moderate,Category 19,Group 63,t,3192.9666666666667,Authentication Failure,Evening,15,Friday,March,Yes
INC0006165,2016-03-11 15:48:00,2016-06-28 11:26:00,2 - Medium,3 - Moderate,Category 34,Group 25,t,2611.633333333333,Authentication Failure,Evening,15,Friday,March,Yes
INC0006198,2016-03-11 16:40:00,2016-05-02 17:22:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,1248.7,Memory Leak,Evening,16,Friday,March,Yes
INC0006384,2016-03-14 07:58:00,2016-06-01 09:13:00,2 - Medium,3 - Moderate,Category 34,Group 23,t,1897.25,Authentication Failure,Morning,7,Monday,March,Yes
INC0006416,2016-03-14 08:34:00,2016-05-10 09:12:00,2 - Medium,3 - Moderate,Category 9,Group 61,t,1368.6333333333334,Authentication Failure,Morning,8,Monday,March,Yes
INC0006442,2016-03-14 08:53:00,2016-06-09 16:51:00,2 - Medium,3 - Moderate,Category 37,Group 72,t,2095.9666666666667,Authentication Failure,Morning,8,Monday,March,Yes
INC0006478,2016-03-14 09:20:00,2016-05-04 10:35:00,2 - Medium,3 - Moderate,Category 26,Group 70,t,1225.25,Authentication Failure,Morning,9,Monday,March,Yes
INC0006484,2016-03-14 09:26:00,2016-10-05 10:37:00,2 - Medium,3 - Moderate,Category 42,Group 3,t,4921.183333333333,Authentication Failure,Morning,9,Monday,March,Yes
INC0006625,2016-03-14 11:18:00,2016-05-16 14:02:00,2 - Medium,3 - Moderate,Category 43,Group 22,t,1514.7333333333333,Authentication Failure,Morning,11,Monday,March,Yes
INC0006641,2016-03-14 11:40:00,2016-04-28 14:41:00,2 - Medium,3 - Moderate,Category 46,Group 22,t,1083.0166666666667,Authentication Failure,Morning,11,Monday,March,Yes
INC0006648,2016-03-14 11:46:00,2016-05-05 10:04:00,2 - Medium,3 - Moderate,Category 46,Group 6,t,1246.3,Authentication Failure,Morning,11,Monday,March,Yes
INC0006652,2016-03-14 11:50:00,2016-09-13 12:31:00,2 - Medium,3 - Moderate,Category 53,Group 66,t,4392.683333333333,Authentication Failure,Morning,11,Monday,March,Yes
INC0006656,2016-03-14 11:53:00,2016-04-25 15:03:00,2 - Medium,3 - Moderate,Category 53,Group 66,t,1011.1666666666666,Authentication Failure,Morning,11,Monday,March,Yes
INC0006657,2016-03-14 11:53:00,2016-05-12 09:20:00,2 - Medium,3 - Moderate,Category 46,Group 22,t,1413.45,Authentication Failure,Morning,11,Monday,March,Yes
INC0006704,2016-03-14 13:03:00,2016-08-18 14:22:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,3769.3166666666666,Memory Leak,Morning,13,Monday,March,Yes
INC0006719,2016-03-14 13:22:00,2016-06-27 11:13:00,2 - Medium,3 - Moderate,Category 34,Group 24,t,2517.85,Authentication Failure,Morning,13,Monday,March,Yes
INC0006780,2016-03-14 14:23:00,2016-04-25 11:08:00,2 - Medium,3 - Moderate,Category 43,Group 22,t,1004.75,Third-Party Service Failure,Morning,14,Monday,March,Yes
INC0006790,2016-03-14 14:33:00,2016-05-13 11:39:00,2 - Medium,3 - Moderate,Category 46,Group 22,t,1437.1,API Timeout,Morning,14,Monday,March,Yes
INC0006810,2016-03-14 14:49:00,2016-04-26 12:30:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1029.6833333333334,API Timeout,Morning,14,Monday,March,Yes
INC0006823,2016-03-14 15:02:00,2016-04-29 08:59:00,2 - Medium,3 - Moderate,Category 46,Group 6,t,1097.95,Configuration Error,Evening,15,Monday,March,Yes
INC0006930,2016-03-14 17:51:00,2016-04-28 09:16:00,2 - Medium,3 - Moderate,Category 37,Group 50,t,1071.4166666666667,Third-Party Service Failure,Evening,17,Monday,March,Yes
INC0007137,2016-03-15 10:13:00,2016-07-11 09:09:00,2 - Medium,3 - Moderate,Category 44,Group 67,t,2830.9333333333334,Authentication Failure,Morning,10,Tuesday,March,Yes
INC0007140,2016-03-15 10:20:00,2016-04-28 10:16:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1055.9333333333334,Authentication Failure,Morning,10,Tuesday,March,Yes
INC0007176,2016-03-15 10:54:00,2016-05-23 08:33:00,2 - Medium,3 - Moderate,Category 57,Group 24,t,1653.65,Authentication Failure,Morning,10,Tuesday,March,Yes
INC0007273,2016-03-15 12:33:00,2016-06-09 09:27:00,2 - Medium,3 - Moderate,Category 44,Group 6,t,2060.9,Authentication Failure,Morning,12,Tuesday,March,Yes
INC0007321,2016-03-15 13:56:00,2016-05-11 09:44:00,2 - Medium,3 - Moderate,Category 26,Group 20,t,1363.8,Authentication Failure,Morning,13,Tuesday,March,Yes
INC0007343,2016-03-15 14:23:00,2017-02-03 18:04:00,2 - Medium,3 - Moderate,Category 42,Group 31,t,7803.683333333333,API Timeout,Morning,14,Tuesday,March,Yes
INC0007361,2016-03-15 14:57:00,2016-05-03 11:16:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1172.3166666666666,Network Failure,Morning,14,Tuesday,March,Yes
INC0007399,2016-03-15 15:55:00,2016-06-22 19:23:00,2 - Medium,3 - Moderate,Category 42,Group 57,t,2379.4666666666667,Memory Leak,Evening,15,Tuesday,March,Yes
INC0007406,2016-03-15 16:04:00,2016-08-30 11:20:00,2 - Medium,3 - Moderate,Category 42,Group 3,t,4027.266666666667,Authentication Failure,Evening,16,Tuesday,March,Yes
INC0007546,2016-03-16 08:42:00,2016-04-27 11:38:00,2 - Medium,3 - Moderate,Category 26,Group 20,t,1010.9333333333333,Authentication Failure,Morning,8,Wednesday,March,Yes
INC0007560,2016-03-16 08:56:00,2016-08-18 13:59:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,3725.05,Authentication Failure,Morning,8,Wednesday,March,Yes
INC0007708,2016-03-16 11:13:00,2016-08-18 13:52:00,2 - Medium,3 - Moderate,Category 24,Group 9,t,3722.65,Authentication Failure,Morning,11,Wednesday,March,Yes
INC0007713,2016-03-16 11:18:00,2016-07-20 17:40:00,2 - Medium,3 - Moderate,Category 53,Group 57,t,3030.366666666667,Memory Leak,Morning,11,Wednesday,March,Yes
INC0007735,2016-03-16 11:41:00,2016-04-27 16:15:00,2 - Medium,3 - Moderate,Category 46,Group 57,t,1012.5666666666667,Configuration Error,Morning,11,Wednesday,March,Yes
INC0007739,2016-03-16 11:45:00,2016-08-18 14:50:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,3723.0833333333335,Authentication Failure,Morning,11,Wednesday,March,Yes
INC0007873,2016-03-16 15:01:00,2016-10-13 13:50:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,5062.816666666667,Authentication Failure,Evening,15,Wednesday,March,Yes
INC0007888,2016-03-16 15:10:00,2016-07-22 11:16:00,2 - Medium,3 - Moderate,Category 46,Group 31,t,3068.1,Authentication Failure,Evening,15,Wednesday,March,Yes
INC0007911,2016-03-16 15:49:00,2016-08-18 16:25:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,3720.6,Authentication Failure,Evening,15,Wednesday,March,Yes
INC0007920,2016-03-16 16:01:00,2016-04-27 11:45:00,2 - Medium,3 - Moderate,Category 46,Group 55,t,1003.7333333333333,Disk Space Issue,Evening,16,Wednesday,March,Yes
INC0007942,2016-03-16 16:32:00,2016-04-29 14:30:00,2 - Medium,3 - Moderate,Category 23,Group 20,t,1053.9666666666667,Authentication Failure,Evening,16,Wednesday,March,Yes
INC0007954,2016-03-16 16:50:00,2016-05-23 14:44:00,2 - Medium,3 - Moderate,Category 23,Group 72,t,1629.9,API Timeout,Evening,16,Wednesday,March,Yes
INC0007969,2016-03-16 17:06:00,2016-05-10 17:45:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,1320.65,Memory Leak,Evening,17,Wednesday,March,Yes
INC0008199,2016-03-17 10:11:00,2016-07-19 09:17:00,2 - Medium,3 - Moderate,Category 34,Group 23,t,2975.1,Configuration Error,Morning,10,Thursday,March,Yes
INC0008267,2016-03-17 11:22:00,2016-05-31 15:57:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1804.5833333333333,Authentication Failure,Morning,11,Thursday,March,Yes
INC0008302,2016-03-17 12:22:00,2016-05-03 10:45:00,2 - Medium,3 - Moderate,Category 53,Group 76,t,1126.3833333333334,Network Failure,Morning,12,Thursday,March,Yes
INC0008329,2016-03-17 13:25:00,2016-07-13 14:24:00,2 - Medium,3 - Moderate,Category 24,Group 25,t,2832.983333333333,Authentication Failure,Morning,13,Thursday,March,Yes
INC0008334,2016-03-17 13:32:00,2016-09-13 10:52:00,2 - Medium,3 - Moderate,Category 34,Group 30,t,4317.333333333333,Authentication Failure,Morning,13,Thursday,March,Yes
INC0008342,2016-03-17 13:49:00,2016-06-10 16:57:00,2 - Medium,3 - Moderate,Category 34,Group 30,t,2043.1333333333334,Authentication Failure,Morning,13,Thursday,March,Yes
INC0008349,2016-03-17 14:00:00,2016-08-30 11:39:00,1 - High,1 - Critical,Category 42,Group 3,t,3981.65,Authentication Failure,Morning,14,Thursday,March,Yes
INC0008448,2016-03-17 16:35:00,2016-04-29 14:18:00,2 - Medium,3 - Moderate,Category 46,Group 22,t,1029.7166666666667,Authentication Failure,Evening,16,Thursday,March,Yes
INC0008458,2016-03-17 16:49:00,2016-07-21 13:04:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,3020.25,Authentication Failure,Evening,16,Thursday,March,Yes
INC0008487,2016-03-17 17:58:00,2016-05-03 10:54:00,2 - Medium,3 - Moderate,Category 46,Group 57,t,1120.9333333333334,Memory Leak,Evening,17,Thursday,March,Yes
INC0008489,2016-03-17 18:01:00,2016-05-09 16:17:00,2 - Medium,3 - Moderate,Category 46,Group 57,t,1270.2666666666667,Memory Leak,Evening,18,Thursday,March,Yes
INC0008541,2016-03-18 08:00:00,2016-06-27 10:16:00,2 - Medium,3 - Moderate,Category 34,Group 24,t,2426.266666666667,Authentication Failure,Morning,8,Friday,March,Yes
INC0008589,2016-03-18 09:10:00,2016-07-14 10:57:00,2 - Medium,3 - Moderate,Category 34,Group 23,t,2833.7833333333333,Authentication Failure,Morning,9,Friday,March,Yes
INC0008595,2016-03-18 09:14:00,2016-05-03 09:12:00,2 - Medium,3 - Moderate,Category 9,Group 29,t,1103.9666666666667,Database Issue,Morning,9,Friday,March,Yes
INC0008616,2016-03-18 09:32:00,2016-10-20 17:36:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,5192.066666666667,Authentication Failure,Morning,9,Friday,March,Yes
INC0008631,2016-03-18 09:44:00,2016-06-21 14:22:00,2 - Medium,3 - Moderate,Category 34,Group 27,t,2284.633333333333,Authentication Failure,Morning,9,Friday,March,Yes
INC0008691,2016-03-18 10:44:00,2016-06-24 16:48:00,2 - Medium,3 - Moderate,Category 46,Group 22,t,2358.0666666666666,Memory Leak,Morning,10,Friday,March,Yes
INC0008746,2016-03-18 11:41:00,2016-05-30 08:34:00,2 - Medium,3 - Moderate,Category 42,Group 10,t,1748.8833333333334,Memory Leak,Morning,11,Friday,March,Yes
INC0008821,2016-03-18 14:11:00,2016-06-27 10:16:00,2 - Medium,3 - Moderate,Category 34,Group 24,t,2420.0833333333335,Authentication Failure,Morning,14,Friday,March,Yes
INC0008835,2016-03-18 14:27:00,2016-09-05 17:10:00,2 - Medium,3 - Moderate,Category 42,Group 3,t,4106.716666666666,Authentication Failure,Morning,14,Friday,March,Yes
INC0008852,2016-03-18 14:48:00,2016-10-31 15:58:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,5449.166666666667,Authentication Failure,Morning,14,Friday,March,Yes
INC0008870,2016-03-18 15:07:00,2016-11-22 13:44:00,2 - Medium,3 - Moderate,Category 46,Group 66,t,5974.616666666667,Authentication Failure,Evening,15,Friday,March,Yes
INC0008908,2016-03-18 15:50:00,2016-06-13 17:36:00,2 - Medium,3 - Moderate,Category 34,Group 23,t,2089.766666666667,Authentication Failure,Evening,15,Friday,March,Yes
INC0008922,2016-03-18 16:19:00,2016-05-06 12:24:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1172.0833333333333,Authentication Failure,Evening,16,Friday,March,Yes
INC0008938,2016-03-18 16:55:00,2016-06-23 09:38:00,2 - Medium,2 - High,Category 61,Group 75,t,2320.7166666666667,Hardware Failure,Evening,16,Friday,March,Yes
INC0008972,2016-03-18 18:56:00,2016-05-06 17:41:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,1174.75,Configuration Error,Evening,18,Friday,March,Yes
INC0009186,2016-03-21 08:15:00,2016-07-25 10:15:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,3026,Authentication Failure,Morning,8,Monday,March,Yes
INC0009206,2016-03-21 08:41:00,2016-05-24 09:27:00,2 - Medium,3 - Moderate,Category 61,Group 72,t,1536.7666666666667,Authentication Failure,Morning,8,Monday,March,Yes
INC0009259,2016-03-21 09:26:00,2016-06-01 17:08:00,2 - Medium,3 - Moderate,Category 34,Group 30,t,1735.7,Authentication Failure,Morning,9,Monday,March,Yes
INC0009385,2016-03-21 11:07:00,2016-10-07 11:37:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,4800.5,Authentication Failure,Morning,11,Monday,March,Yes
INC0009420,2016-03-21 11:37:00,2016-08-18 16:26:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,3604.8166666666666,Authentication Failure,Morning,11,Monday,March,Yes
INC0009424,2016-03-21 11:44:00,2016-06-30 13:01:00,2 - Medium,3 - Moderate,Category 34,Group 24,t,2425.2833333333333,Authentication Failure,Morning,11,Monday,March,Yes
INC0009444,2016-03-21 12:14:00,2016-06-21 18:18:00,2 - Medium,3 - Moderate,Category 40,Group 69,t,2214.0666666666666,Authentication Failure,Morning,12,Monday,March,Yes
INC0009507,2016-03-21 13:59:00,2016-05-06 17:27:00,3 - Low,4 - Low,Category 46,Group 57,t,1107.4666666666667,Memory Leak,Morning,13,Monday,March,No
INC0009537,2016-03-21 14:30:00,2016-06-13 09:53:00,2 - Medium,3 - Moderate,Category 34,Group 25,t,2011.3833333333334,Authentication Failure,Morning,14,Monday,March,Yes
INC0009549,2016-03-21 14:40:00,2016-05-12 11:24:00,2 - Medium,3 - Moderate,Category 57,Group 34,t,1244.7333333333333,API Timeout,Morning,14,Monday,March,Yes
INC0009554,2016-03-21 14:43:00,2016-05-19 15:42:00,2 - Medium,3 - Moderate,Category 22,Group 75,t,1416.9833333333333,Hardware Failure,Morning,14,Monday,March,Yes
INC0009598,2016-03-21 15:38:00,2016-12-09 16:19:00,2 - Medium,3 - Moderate,Category 34,Group 9,t,6312.683333333333,Authentication Failure,Evening,15,Monday,March,Yes
INC0009673,2016-03-21 16:57:00,2016-06-21 10:21:00,2 - Medium,3 - Moderate,Category 37,Group 46,t,2201.4,Authentication Failure,Evening,16,Monday,March,Yes
INC0009713,2016-03-21 19:20:00,2016-06-14 17:47:00,2 - Medium,3 - Moderate,Category 57,Group 34,t,2038.45,Authentication Failure,Evening,19,Monday,March,Yes
INC0009715,2016-03-21 19:57:00,2016-06-14 17:46:00,2 - Medium,3 - Moderate,Category 57,Group 33,t,2037.8166666666666,Authentication Failure,Evening,19,Monday,March,Yes
INC0009922,2016-03-22 10:49:00,2016-05-03 08:31:00,2 - Medium,3 - Moderate,Category 23,Group 24,t,1005.7,Authentication Failure,Morning,10,Tuesday,March,Yes
INC0009933,2016-03-22 11:00:00,2016-10-13 10:49:00,2 - Medium,3 - Moderate,Category 46,Group 15,t,4919.816666666667,Authentication Failure,Morning,11,Tuesday,March,Yes
INC0009951,2016-03-22 11:20:00,2016-09-28 16:03:00,2 - Medium,3 - Moderate,Category 34,Group 24,t,4564.716666666666,Third-Party Service Failure,Morning,11,Tuesday,March,Yes
INC0009995,2016-03-22 12:28:00,2016-06-15 16:21:00,2 - Medium,3 - Moderate,Category 37,Group 46,t,2043.8833333333334,API Timeout,Morning,12,Tuesday,March,Yes
INC0010013,2016-03-22 13:31:00,2016-12-14 14:45:00,2 - Medium,3 - Moderate,Category 42,Group 3,t,6409.233333333334,Authentication Failure,Morning,13,Tuesday,March,Yes
INC0010043,2016-03-22 14:08:00,2016-05-09 14:49:00,2 - Medium,3 - Moderate,Category 46,Group 66,t,1152.6833333333334,Authentication Failure,Morning,14,Tuesday,March,Yes
INC0010060,2016-03-22 14:23:00,2016-05-03 09:29:00,2 - Medium,3 - Moderate,Category 46,Group 10,t,1003.1,Authentication Failure,Morning,14,Tuesday,March,Yes
