INC0008907,2016-03-18 15:49:00,2016-03-28 14:20:00,2 - Medium,3 - Moderate,Category 37,Unknown,t,238.51666666666668,API Timeout,Evening,15,Friday,March,Yes,5.478623003852146
INC0008909,2016-03-18 15:50:00,2016-03-22 14:31:00,2 - Medium,3 - Moderate,Category 23,Group 27,t,94.68333333333334,Authentication Failure,Evening,15,Friday,March,No,4.561044127945536
INC0008910,2016-03-18 15:54:00,2016-03-21 17:25:00,2 - Medium,3 - Moderate,Category 20,Unknown,t,73.51666666666667,Disk Space Issue,Evening,15,Friday,March,No,4.31102281401188
INC0008911,2016-03-18 15:56:00,2016-03-18 15:57:00,2 - Medium,3 - Moderate,Category 24,Group 24,t,0.016666666666666666,Authentication Failure,Evening,15,Friday,March,No,0.016529301951210565
INC0008913,2016-03-18 15:58:00,2016-04-15 10:20:00,2 - Medium,3 - Moderate,Category 46,Group 66,t,666.3666666666667,Authentication Failure,Evening,15,Friday,March,Yes,6.503339620009544
INC0008914,2016-03-18 16:00:00,2016-04-07 10:07:00,2 - Medium,3 - Moderate,Category 46,Group 70,t,474.1166666666667,Authentication Failure,Evening,16,Friday,March,Yes,6.16356038791154
INC0008915,2016-03-18 16:01:00,2016-03-21 10:22:00,2 - Medium,3 - Moderate,Category 42,Group 39,t,66.35,Authentication Failure,Evening,16,Friday,March,No,4.209902902856373
INC0008916,2016-03-18 16:04:00,2016-03-18 16:25:00,2 - Medium,3 - Moderate,Category 23,Group 70,t,0.35,Authentication Failure,Evening,16,Friday,March,No,0.3001045924503381
INC0008918,2016-03-18 16:13:00,2016-03-22 14:29:00,2 - Medium,3 - Moderate,Category 42,Group 39,t,94.26666666666667,Authentication Failure,Evening,16,Friday,March,No,4.556679976827657
INC0008920,2016-03-18 16:16:00,2016-03-18 17:28:00,2 - Medium,3 - Moderate,Category 20,Unknown,t,1.2,Disk Space Issue,Evening,16,Friday,March,No,0.7884573603642702
INC0008923,2016-03-18 16:20:00,2016-03-22 11:09:00,2 - Medium,3 - Moderate,Category 42,Group 3,t,90.81666666666666,Authentication Failure,Evening,16,Friday,March,No,4.519793835250616
INC0008924,2016-03-18 16:20:00,2016-03-18 17:49:00,2 - Medium,3 - Moderate,Category 44,Group 12,t,1.4833333333333334,Authentication Failure,Evening,16,Friday,March,No,0.9096017437233584
INC0008925,2016-03-18 16:24:00,2016-03-31 11:10:00,2 - Medium,3 - Moderate,Category 28,Unknown,t,306.76666666666665,Authentication Failure,Evening,16,Friday,March,Yes,5.729341920110472
INC0008926,2016-03-18 16:25:00,2016-03-18 16:38:00,2 - Medium,3 - Moderate,Category 23,Group 70,t,0.21666666666666667,API Timeout,Evening,16,Friday,March,No,0.19611487892629045
INC0008927,2016-03-18 16:26:00,2016-03-28 15:12:00,2 - Medium,3 - Moderate,Category 42,Group 39,t,238.76666666666668,Authentication Failure,Evening,16,Friday,March,Yes,5.479666228205201
INC0008929,2016-03-18 16:32:00,2016-03-31 11:29:00,2 - Medium,3 - Moderate,Category 35,Unknown,t,306.95,Authentication Failure,Evening,16,Friday,March,Yes,5.7299374321330525
INC0008930,2016-03-18 16:35:00,2016-03-29 08:57:00,2 - Medium,3 - Moderate,Category 37,Group 48,t,256.3666666666667,Memory Leak,Evening,16,Friday,March,Yes,5.55050178664666
INC0008931,2016-03-18 16:35:00,2016-04-19 11:15:00,2 - Medium,3 - Moderate,Category 61,Group 74,t,762.6666666666666,Server Overload,Evening,16,Friday,March,Yes,6.638131393785386
INC0008933,2016-03-18 16:40:00,2016-03-18 17:02:00,2 - Medium,3 - Moderate,Category 42,Group 66,t,0.36666666666666664,Server Overload,Evening,16,Friday,March,No,0.3123746850421524
INC0008934,2016-03-18 16:43:00,2016-03-21 14:08:00,2 - Medium,2 - High,Category 42,Group 31,t,69.41666666666667,Authentication Failure,Evening,16,Friday,March,No,4.254429977569173
INC0008935,2016-03-18 16:43:00,2016-04-12 10:59:00,2 - Medium,3 - Moderate,Category 53,Group 23,t,594.2666666666667,Authentication Failure,Evening,16,Friday,March,Yes,6.3890094844150065
INC0008936,2016-03-18 16:51:00,2016-03-21 18:09:00,2 - Medium,3 - Moderate,Category 26,Unknown,t,73.3,Third-Party Service Failure,Evening,16,Friday,March,No,4.308110951723713
INC0008937,2016-03-18 16:54:00,2016-04-03 01:39:00,2 - Medium,3 - Moderate,Category 23,Unknown,t,368.75,Authentication Failure,Evening,16,Friday,March,Yes,5.912827101590909
INC0008939,2016-03-18 16:55:00,2016-03-21 11:22:00,2 - Medium,2 - High,Category 37,Group 25,t,66.45,Authentication Failure,Evening,16,Friday,March,No,4.211386582653765
INC0008940,2016-03-18 16:58:00,2016-04-28 10:21:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,977.3833333333333,Configuration Error,Evening,16,Friday,March,Yes,6.885901549613536
INC0008941,2016-03-18 16:59:00,2016-04-05 12:26:00,2 - Medium,3 - Moderate,Category 34,Group 70,t,427.45,API Timeout,Evening,16,Friday,March,Yes,6.060174045115128
INC0008942,2016-03-18 17:00:00,2016-04-05 09:52:00,2 - Medium,3 - Moderate,Category 23,Group 20,t,424.8666666666667,Authentication Failure,Evening,17,Friday,March,Yes,6.054126308232693
INC0008943,2016-03-18 17:00:00,2016-03-24 09:39:00,2 - Medium,3 - Moderate,Category 46,Group 64,t,136.65,API Timeout,Evening,17,Friday,March,No,4.9247142315886165
INC0008945,2016-03-18 17:02:00,2016-03-24 09:30:00,2 - Medium,3 - Moderate,Category 46,Group 64,t,136.46666666666667,API Timeout,Evening,17,Friday,March,No,4.923381463474695
INC0008946,2016-03-18 17:03:00,2016-03-21 11:15:00,2 - Medium,3 - Moderate,Category 23,Group 24,t,66.2,Data Corruption,Evening,17,Friday,March,No,4.207673247529104
INC0008947,2016-03-18 17:08:00,2016-03-24 09:43:00,2 - Medium,3 - Moderate,Category 46,Group 64,t,136.58333333333334,API Timeout,Evening,17,Friday,March,No,4.924229794132128
INC0008948,2016-03-18 17:09:00,2016-03-24 09:45:00,2 - Medium,3 - Moderate,Category 46,Group 64,t,136.6,API Timeout,Evening,17,Friday,March,No,4.924350925499243
INC0008949,2016-03-18 17:11:00,2016-03-24 09:31:00,2 - Medium,3 - Moderate,Category 46,Group 64,t,136.33333333333334,Authentication Failure,Evening,17,Friday,March,No,4.922411060681417
INC0008950,2016-03-18 17:13:00,2016-03-24 09:34:00,2 - Medium,3 - Moderate,Category 46,Group 64,t,136.35,API Timeout,Evening,17,Friday,March,No,4.922532412541283
INC0008952,2016-03-18 17:21:00,2016-03-24 09:39:00,2 - Medium,3 - Moderate,Category 46,Group 64,t,136.3,API Timeout,Evening,17,Friday,March,No,4.922168312773925
INC0008957,2016-03-18 17:30:00,2016-03-19 14:38:00,2 - Medium,3 - Moderate,Category 28,Unknown,t,21.133333333333333,API Timeout,Evening,17,Friday,March,No,3.0970847678142785
INC0008958,2016-03-18 17:31:00,2016-03-22 12:57:00,2 - Medium,3 - Moderate,Category 41,Group 70,t,91.43333333333334,Deployment Error,Evening,17,Friday,March,No,4.526487663953623
INC0008960,2016-03-18 17:36:00,2016-03-21 15:38:00,2 - Medium,3 - Moderate,Category 23,Group 24,t,70.03333333333333,Server Overload,Evening,17,Friday,March,No,4.263149250436462
INC0008961,2016-03-18 17:37:00,2016-03-22 12:58:00,2 - Medium,3 - Moderate,Category 41,Group 70,t,91.35,Deployment Error,Evening,17,Friday,March,No,4.5255857066452485
INC0008962,2016-03-18 17:45:00,2016-03-30 13:34:00,2 - Medium,3 - Moderate,Category 46,Unknown,t,283.81666666666666,Authentication Failure,Evening,17,Friday,March,Yes,5.651845698424808
INC0008963,2016-03-18 17:46:00,2016-03-31 11:38:00,2 - Medium,3 - Moderate,Category 26,Unknown,t,305.8666666666667,Authentication Failure,Evening,17,Friday,March,Yes,5.726413342715031
INC0008973,2016-03-18 19:13:00,2016-03-18 19:23:00,2 - Medium,3 - Moderate,Category 46,Group 37,t,0.16666666666666666,Authentication Failure,Evening,19,Friday,March,No,0.15415067982725827
INC0008976,2016-03-18 19:36:00,2016-03-21 09:13:00,2 - Medium,3 - Moderate,Category 46,Group 57,t,61.61666666666667,Third-Party Service Failure,Evening,19,Friday,March,No,4.137031483351868
INC0008977,2016-03-18 19:38:00,2016-03-18 21:22:00,2 - Medium,3 - Moderate,Category 20,Group 69,t,1.7333333333333334,Disk Space Issue,Evening,19,Friday,March,No,1.0055218656020977
INC0008978,2016-03-18 19:39:00,2016-03-22 09:14:00,2 - Medium,3 - Moderate,Category 26,Unknown,t,85.58333333333333,Authentication Failure,Evening,19,Friday,March,No,4.461107341311227
INC0008979,2016-03-18 19:43:00,2016-03-18 21:23:00,2 - Medium,3 - Moderate,Category 23,Group 69,t,1.6666666666666667,Disk Space Issue,Evening,19,Friday,March,No,0.9808292530117262
INC0008981,2016-03-18 20:12:00,2016-03-28 08:56:00,2 - Medium,2 - High,Category 37,Group 48,t,228.73333333333332,Authentication Failure,Evening,20,Friday,March,Yes,5.4369192159856645
INC0008984,2016-03-18 20:41:00,2016-03-18 21:36:00,2 - Medium,3 - Moderate,Category 46,Group 64,t,0.9166666666666666,API Timeout,Evening,20,Friday,March,No,0.6505875661411494
INC0008986,2016-03-18 21:36:00,2016-03-21 11:14:00,2 - Medium,3 - Moderate,Category 46,Group 33,t,61.63333333333333,Network Failure,Evening,21,Friday,March,No,4.13729761775131
INC0008987,2016-03-18 22:38:00,2016-03-18 22:56:00,2 - Medium,3 - Moderate,Category 23,Group 20,t,0.3,Authentication Failure,Evening,22,Friday,March,No,0.262364264467491
INC0008990,2016-03-18 22:57:00,2016-03-21 08:53:00,2 - Medium,3 - Moderate,Category 53,Group 27,t,57.93333333333333,Disk Space Issue,Evening,22,Friday,March,No,4.076406861535434
INC0008991,2016-03-18 23:06:00,2016-03-28 14:34:00,2 - Medium,3 - Moderate,Category 46,Unknown,t,231.46666666666667,API Timeout,Evening,23,Friday,March,Yes,5.448746845573441
INC0008993,2016-03-18 23:15:00,2016-03-18 23:28:00,2 - Medium,3 - Moderate,Category 26,Group 70,t,0.21666666666666667,Authentication Failure,Evening,23,Friday,March,No,0.19611487892629045
INC0008995,2016-03-19 00:33:00,2016-03-19 01:03:00,2 - Medium,3 - Moderate,Category 42,Group 70,t,0.5,Authentication Failure,Night,0,Saturday,March,No,0.4054651081081644
INC0008996,2016-03-19 00:39:00,2016-03-19 02:44:00,2 - Medium,3 - Moderate,Category 42,Group 70,t,2.0833333333333335,API Timeout,Night,0,Saturday,March,No,1.1260112628562242
INC0008997,2016-03-19 00:52:00,2016-03-21 08:29:00,2 - Medium,3 - Moderate,Category 42,Group 39,t,55.61666666666667,Authentication Failure,Night,0,Saturday,March,No,4.036303405938483
INC0008999,2016-03-19 01:41:00,2016-03-29 08:26:00,2 - Medium,3 - Moderate,Category 37,Group 48,t,246.75,Authentication Failure,Night,1,Saturday,March,Yes,5.5124201732100975
INC0009000,2016-03-19 04:01:00,2016-03-19 04:02:00,2 - Medium,3 - Moderate,Category 28,Group 70,t,0.016666666666666666,Memory Leak,Night,4,Saturday,March,No,0.016529301951210565
INC0009001,2016-03-19 05:15:00,2016-04-05 12:08:00,2 - Medium,3 - Moderate,Category 37,Unknown,t,414.8833333333333,Memory Leak,Night,5,Saturday,March,Yes,6.030404772210218
INC0009002,2016-03-19 05:44:00,2016-04-04 16:57:00,2 - Medium,3 - Moderate,Category 54,Group 76,t,395.21666666666664,Authentication Failure,Night,5,Saturday,March,Yes,5.981961199676172
INC0009003,2016-03-19 06:32:00,2016-03-21 07:45:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,49.21666666666667,Authentication Failure,Night,6,Saturday,March,No,3.9163469769082004
INC0009007,2016-03-19 06:51:00,2016-03-19 07:14:00,2 - Medium,3 - Moderate,Category 32,Group 70,t,0.38333333333333336,Authentication Failure,Night,6,Saturday,March,No,0.3244960455744973
INC0009008,2016-03-19 06:53:00,2016-03-19 06:58:00,3 - Low,4 - Low,Category 32,Group 70,t,0.08333333333333333,API Timeout,Night,6,Saturday,March,No,0.08004270767353643
INC0009009,2016-03-19 06:53:00,2016-03-24 12:37:00,2 - Medium,3 - Moderate,Category 23,Group 25,t,125.73333333333333,Authentication Failure,Night,6,Saturday,March,No,4.842085141386219
INC0009010,2016-03-19 07:00:00,2016-03-19 07:24:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.4,Authentication Failure,Morning,7,Saturday,March,No,0.33647223662121295
INC0009012,2016-03-19 07:25:00,2016-03-19 07:26:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.016666666666666666,Authentication Failure,Morning,7,Saturday,March,No,0.016529301951210565
INC0009013,2016-03-19 07:39:00,2016-03-19 07:43:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.06666666666666667,Authentication Failure,Morning,7,Saturday,March,No,0.06453852113757118
INC0009015,2016-03-19 07:59:00,2016-03-19 12:27:00,2 - Medium,3 - Moderate,Category 57,Group 64,t,4.466666666666667,Authentication Failure,Morning,7,Saturday,March,No,1.698669046162043
INC0009017,2016-03-19 08:02:00,2016-03-29 16:25:00,2 - Medium,3 - Moderate,Category 20,Group 66,t,248.38333333333333,Server Overload,Morning,8,Saturday,March,Yes,5.518991203961319
INC0009019,2016-03-19 08:09:00,2016-03-19 08:43:00,2 - Medium,3 - Moderate,Category 57,Group 70,t,0.5666666666666667,API Timeout,Morning,8,Saturday,March,No,0.4489502200479032
INC0009020,2016-03-19 08:10:00,2016-03-22 16:03:00,2 - Medium,3 - Moderate,Category 23,Group 54,t,79.88333333333334,Authentication Failure,Morning,8,Saturday,March,No,4.393007787183116
INC0009026,2016-03-19 08:37:00,2016-03-19 08:46:00,2 - Medium,3 - Moderate,Category 57,Group 24,t,0.15,Data Corruption,Morning,8,Saturday,March,No,0.1397619423751587
INC0009028,2016-03-19 08:46:00,2016-03-31 11:50:00,2 - Medium,3 - Moderate,Category 26,Unknown,t,291.06666666666666,Authentication Failure,Morning,8,Saturday,March,Yes,5.676982086711688
INC0009029,2016-03-19 08:51:00,2016-03-31 15:26:00,2 - Medium,3 - Moderate,Category 63,Group 25,t,294.5833333333333,Authentication Failure,Morning,8,Saturday,March,Yes,5.6889508049856214
INC0009032,2016-03-19 09:12:00,2016-03-22 11:28:00,2 - Medium,3 - Moderate,Category 37,Group 49,t,74.26666666666667,Authentication Failure,Morning,9,Saturday,March,No,4.321037363047452
INC0009037,2016-03-19 09:30:00,2016-03-22 09:12:00,2 - Medium,3 - Moderate,Category 26,Group 28,t,71.7,Data Corruption,Morning,9,Saturday,March,No,4.286341384539473
INC0009047,2016-03-19 11:00:00,2016-03-22 09:24:00,3 - Low,4 - Low,Category 42,Group 39,t,70.4,Authentication Failure,Morning,11,Saturday,March,No,4.268297869345539
INC0009051,2016-03-19 12:11:00,2016-03-19 14:02:00,2 - Medium,3 - Moderate,Category 34,Group 70,t,1.85,Authentication Failure,Morning,12,Saturday,March,No,1.0473189942805592
INC0009054,2016-03-19 12:21:00,2016-03-19 12:34:00,3 - Low,4 - Low,Category 9,Group 70,t,0.21666666666666667,API Timeout,Morning,12,Saturday,March,No,0.19611487892629045
INC0009056,2016-03-19 13:34:00,2016-04-04 16:21:00,2 - Medium,3 - Moderate,Category 46,Group 57,t,386.78333333333336,Memory Leak,Morning,13,Saturday,March,Yes,5.960446764405193
INC0009057,2016-03-19 14:04:00,2016-03-19 14:32:00,2 - Medium,3 - Moderate,Category 42,Group 70,t,0.4666666666666667,Authentication Failure,Morning,14,Saturday,March,No,0.38299225225610584
INC0009059,2016-03-19 15:24:00,2016-03-19 16:12:00,2 - Medium,3 - Moderate,Category 26,Unknown,t,0.8,Authentication Failure,Evening,15,Saturday,March,No,0.5877866649021191
INC0009062,2016-03-19 17:40:00,2016-03-19 17:54:00,2 - Medium,3 - Moderate,Category 9,Group 70,t,0.23333333333333334,Authentication Failure,Evening,17,Saturday,March,No,0.20972053098206905
INC0009064,2016-03-19 18:00:00,2016-03-21 08:43:00,2 - Medium,3 - Moderate,Category 53,Group 28,t,38.71666666666667,Disk Space Issue,Evening,18,Saturday,March,No,3.6817709148766413
INC0009065,2016-03-19 18:12:00,2016-03-21 10:24:00,2 - Medium,3 - Moderate,Category 46,Group 39,t,40.2,Authentication Failure,Evening,18,Saturday,March,No,3.7184382563554808
INC0009069,2016-03-19 20:22:00,2016-03-19 20:29:00,2 - Medium,3 - Moderate,Category 46,Unknown,t,0.11666666666666667,Authentication Failure,Evening,20,Saturday,March,No,0.11034805716886538
INC0009070,2016-03-19 21:48:00,2016-03-22 09:05:00,2 - Medium,3 - Moderate,Category 42,Group 57,t,59.28333333333333,Network Failure,Evening,21,Saturday,March,No,4.099055669729998
INC0009071,2016-03-19 22:10:00,2016-03-21 10:27:00,2 - Medium,3 - Moderate,Category 46,Group 39,t,36.28333333333333,Authentication Failure,Evening,22,Saturday,March,No,3.6185463992680287
INC0009074,2016-03-19 23:39:00,2016-03-28 14:12:00,2 - Medium,3 - Moderate,Category 32,Group 28,t,206.55,Data Corruption,Evening,23,Saturday,March,Yes,5.335372274499048
INC0009075,2016-03-20 00:17:00,2016-03-20 00:23:00,2 - Medium,3 - Moderate,Category 32,Group 70,t,0.1,API Timeout,Night,0,Sunday,March,No,0.09531017980432487
INC0009079,2016-03-20 00:37:00,2016-03-20 00:47:00,2 - Medium,3 - Moderate,Category 32,Unknown,t,0.16666666666666666,Disk Space Issue,Night,0,Sunday,March,No,0.15415067982725827
INC0009080,2016-03-20 00:45:00,2016-03-31 12:06:00,2 - Medium,3 - Moderate,Category 46,Unknown,t,275.35,Authentication Failure,Night,0,Sunday,March,Yes,5.621668178279272
INC0009081,2016-03-20 01:03:00,2016-03-20 01:17:00,2 - Medium,3 - Moderate,Category 53,Group 70,t,0.23333333333333334,Disk Space Issue,Night,1,Sunday,March,No,0.20972053098206905
INC0009082,2016-03-20 01:50:00,2016-03-21 18:57:00,2 - Medium,3 - Moderate,Category 57,Group 56,t,41.11666666666667,Authentication Failure,Night,1,Sunday,March,No,3.7404435451660936
INC0009084,2016-03-20 02:10:00,2016-03-21 18:57:00,2 - Medium,3 - Moderate,Category 57,Group 56,t,40.78333333333333,Authentication Failure,Night,2,Sunday,March,No,3.7324975359361927
INC0009087,2016-03-20 02:27:00,2016-03-20 09:16:00,2 - Medium,3 - Moderate,Category 20,Group 70,t,6.816666666666666,API Timeout,Night,2,Sunday,March,No,2.0562582062241788
INC0009088,2016-03-20 03:47:00,2016-03-21 09:34:00,2 - Medium,3 - Moderate,Category 8,Group 53,t,29.783333333333335,Authentication Failure,Night,3,Sunday,March,No,3.4269734179771394
INC0009089,2016-03-20 06:02:00,2016-04-04 18:38:00,2 - Medium,3 - Moderate,Category 46,Group 22,t,372.6,Memory Leak,Night,6,Sunday,March,Yes,5.923185706354688
INC0009091,2016-03-20 06:37:00,2016-03-20 06:51:00,2 - Medium,3 - Moderate,Category 53,Unknown,t,0.23333333333333334,Disk Space Issue,Night,6,Sunday,March,No,0.20972053098206905
INC0009092,2016-03-20 07:03:00,2016-03-20 07:04:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.016666666666666666,Authentication Failure,Morning,7,Sunday,March,No,0.016529301951210565
INC0009093,2016-03-20 07:04:00,2016-03-20 07:06:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.03333333333333333,Authentication Failure,Morning,7,Sunday,March,No,0.032789822822990866
INC0009094,2016-03-20 07:06:00,2016-03-20 07:12:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.1,Authentication Failure,Morning,7,Sunday,March,No,0.09531017980432487
INC0009095,2016-03-20 08:33:00,2016-03-20 08:59:00,2 - Medium,3 - Moderate,Category 57,Group 70,t,0.43333333333333335,API Timeout,Morning,8,Sunday,March,No,0.36000273403140703
INC0009097,2016-03-20 08:45:00,2016-03-21 14:13:00,2 - Medium,3 - Moderate,Category 9,Group 24,t,29.466666666666665,Server Overload,Morning,8,Sunday,March,No,3.4166331897919946
INC0009098,2016-03-20 08:53:00,2016-03-20 10:02:00,2 - Medium,3 - Moderate,Category 32,Group 70,t,1.15,API Timeout,Morning,8,Sunday,March,No,0.7654678421395714
INC0009099,2016-03-20 09:34:00,2016-03-21 09:36:00,2 - Medium,3 - Moderate,Category 46,Group 53,t,24.033333333333335,Authentication Failure,Morning,9,Sunday,March,No,3.2202082701019794
INC0009101,2016-03-20 09:53:00,2016-03-20 09:54:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.016666666666666666,Authentication Failure,Morning,9,Sunday,March,No,0.016529301951210565
INC0009102,2016-03-20 09:58:00,2016-03-20 09:59:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.016666666666666666,Authentication Failure,Morning,9,Sunday,March,No,0.016529301951210565
INC0009103,2016-03-20 10:02:00,2016-03-20 10:03:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.016666666666666666,Authentication Failure,Morning,10,Sunday,March,No,0.016529301951210565
INC0009105,2016-03-20 10:02:00,2016-03-20 10:58:00,2 - Medium,3 - Moderate,Category 26,Group 70,t,0.9333333333333333,API Timeout,Morning,10,Sunday,March,No,0.659245628884264
INC0009106,2016-03-20 10:05:00,2016-03-20 10:14:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.15,Authentication Failure,Morning,10,Sunday,March,No,0.1397619423751587
INC0009107,2016-03-20 10:17:00,2016-03-20 10:18:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.016666666666666666,Authentication Failure,Morning,10,Sunday,March,No,0.016529301951210565
INC0009108,2016-03-20 10:22:00,2016-04-04 00:47:00,2 - Medium,3 - Moderate,Category 20,Group 70,t,350.4166666666667,Authentication Failure,Morning,10,Sunday,March,Yes,5.861972603958559
INC0009109,2016-03-20 10:32:00,2016-03-22 15:15:00,1 - High,1 - Critical,Category 46,Group 12,t,52.71666666666667,Network Failure,Morning,10,Sunday,March,Yes,3.983723319593337
INC0009110,2016-03-20 10:33:00,2016-03-20 10:43:00,2 - Medium,3 - Moderate,Category 42,Group 70,t,0.16666666666666666,API Timeout,Morning,10,Sunday,March,No,0.15415067982725827
INC0009111,2016-03-20 10:37:00,2016-03-29 09:05:00,2 - Medium,3 - Moderate,Category 46,Group 24,t,214.46666666666667,Memory Leak,Morning,10,Sunday,March,Yes,5.372806218538776
INC0009112,2016-03-20 11:03:00,2016-03-20 11:06:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.05,Authentication Failure,Morning,11,Sunday,March,No,0.048790164169432
INC0009113,2016-03-20 11:07:00,2016-03-20 11:10:00,2 - Medium,3 - Moderate,Category 51,Group 64,t,0.05,Authentication Failure,Morning,11,Sunday,March,No,0.048790164169432
INC0009115,2016-03-20 11:50:00,2016-03-29 09:12:00,2 - Medium,3 - Moderate,Category 37,Group 48,t,213.36666666666667,Memory Leak,Morning,11,Sunday,March,Yes,5.367687944472708
INC0009116,2016-03-20 11:56:00,2016-03-29 09:13:00,2 - Medium,3 - Moderate,Category 37,Group 48,t,213.28333333333333,Memory Leak,Morning,11,Sunday,March,Yes,5.367299126862148
INC0009120,2016-03-20 13:38:00,2016-03-20 13:42:00,2 - Medium,3 - Moderate,Category 23,Group 70,t,0.06666666666666667,Authentication Failure,Morning,13,Sunday,March,No,0.06453852113757118
INC0009121,2016-03-20 13:43:00,2016-03-20 14:18:00,2 - Medium,3 - Moderate,Category 40,Group 70,t,0.5833333333333334,Authentication Failure,Morning,13,Sunday,March,No,0.4595323293784402
INC0009122,2016-03-20 14:19:00,2016-03-20 16:13:00,2 - Medium,3 - Moderate,Category 26,Group 70,t,1.9,Authentication Failure,Morning,14,Sunday,March,No,1.0647107369924282
INC0009124,2016-03-20 15:06:00,2016-03-28 14:25:00,2 - Medium,3 - Moderate,Category 42,Unknown,t,191.31666666666666,API Timeout,Evening,15,Sunday,March,Yes,5.259143318972567
INC0009125,2016-03-20 16:03:00,2016-03-20 16:17:00,2 - Medium,3 - Moderate,Category 23,Group 70,t,0.23333333333333334,API Timeout,Evening,16,Sunday,March,No,0.20972053098206905
INC0009126,2016-03-20 16:33:00,2016-03-20 16:58:00,2 - Medium,3 - Moderate,Category 20,Group 70,t,0.4166666666666667,Authentication Failure,Evening,16,Sunday,March,No,0.34830669426821576
INC0009128,2016-03-20 17:22:00,2016-03-24 09:32:00,2 - Medium,3 - Moderate,Category 46,Group 64,t,88.16666666666667,API Timeout,Evening,17,Sunday,March,No,4.490507277667952
INC0009129,2016-03-20 18:09:00,2016-03-20 18:45:00,2 - Medium,3 - Moderate,Category 26,Unknown,t,0.6,Authentication Failure,Evening,18,Sunday,March,No,0.4700036292457356
INC0009131,2016-03-20 18:24:00,2016-03-21 09:08:00,2 - Medium,3 - Moderate,Category 46,Group 55,t,14.733333333333333,Disk Space Issue,Evening,18,Sunday,March,No,2.7557816039234
INC0009133,2016-03-20 18:45:00,2016-03-24 16:55:00,2 - Medium,3 - Moderate,Category 40,Unknown,t,94.16666666666667,Disk Space Issue,Evening,18,Sunday,March,No,4.555629740427955
INC0009134,2016-03-20 19:48:00,2016-03-21 18:54:00,2 - Medium,3 - Moderate,Category 20,Unknown,t,23.1,Network Failure,Evening,19,Sunday,March,No,3.1822118404966093
INC0009141,2016-03-20 23:23:00,2016-03-21 03:39:00,2 - Medium,3 - Moderate,Category 57,Group 70,t,4.266666666666667,API Timeout,Evening,23,Sunday,March,No,1.6613976513648114
INC0009144,2016-03-21 00:20:00,2016-03-23 09:17:00,2 - Medium,3 - Moderate,Category 7,Group 25,t,56.95,Authentication Failure,Night,0,Monday,March,No,4.059580569785761
INC0009145,2016-03-21 00:25:00,2016-04-01 07:57:00,1 - High,1 - Critical,Category 23,Group 70,t,271.53333333333336,Authentication Failure,Night,0,Monday,March,Yes,5.60776093078133
INC0009146,2016-03-21 00:28:00,2016-03-30 13:05:00,2 - Medium,3 - Moderate,Category 46,Group 55,t,228.61666666666667,Memory Leak,Night,0,Monday,March,Yes,5.4364112518224985
INC0009147,2016-03-21 00:46:00,2016-03-21 02:02:00,1 - High,2 - High,Category 46,Group 70,t,1.2666666666666666,API Timeout,Night,0,Monday,March,No,0.8183103235139513
INC0009148,2016-03-21 00:59:00,2016-03-31 14:02:00,1 - High,1 - Critical,Category 46,Group 57,t,253.05,Third-Party Service Failure,Night,0,Monday,March,Yes,5.537531098039741
INC0009149,2016-03-21 01:00:00,2016-03-30 13:06:00,2 - Medium,3 - Moderate,Category 46,Group 55,t,228.1,Memory Leak,Night,1,Monday,March,Yes,5.43415858945945
INC0009150,2016-03-21 01:09:00,2016-04-06 17:54:00,1 - High,1 - Critical,Category 46,Group 57,t,400.75,Third-Party Service Failure,Night,1,Monday,March,Yes,5.995830004617622
INC0009151,2016-03-21 01:16:00,2016-03-21 01:22:00,2 - Medium,3 - Moderate,Category 20,Group 70,t,0.1,Authentication Failure,Night,1,Monday,March,No,0.09531017980432487
INC0009152,2016-03-21 01:24:00,2016-03-21 02:05:00,2 - Medium,3 - Moderate,Category 7,Group 70,t,0.6833333333333333,API Timeout,Night,1,Monday,March,No,0.5207759546191588
INC0009153,2016-03-21 01:38:00,2016-03-31 14:03:00,1 - High,1 - Critical,Category 46,Group 57,t,252.41666666666666,Third-Party Service Failure,Night,1,Monday,March,Yes,5.535035037889364
INC0009154,2016-03-21 01:54:00,2016-03-21 09:10:00,2 - Medium,3 - Moderate,Category 46,Group 55,t,7.266666666666667,Disk Space Issue,Night,1,Monday,March,No,2.1122313645028266
INC0009156,2016-03-21 03:46:00,2016-04-11 14:50:00,2 - Medium,3 - Moderate,Category 57,Group 65,t,515.0666666666667,Not Documented,Night,3,Monday,March,Yes,6.246235956102503
